name,description,exchange,industry,close,SMA10,SMA20,SMA30,SMA50,SMA100,SMA150,SMA200,EMA10,EMA21,high,low,ADRP,ATRP,atr_abs,average_volume_10d_calc,average_volume_30d_calc,dollar_volume_30d,average_dollar_volume_30d,rvol,gap_pct,market_cap_basic,Perf.1M,perf_1m_rank,Perf.3M,perf_3m_rank,Perf.6M,perf_6m_rank,momentum_score,atr_extension_from_50d,sma20_distance_pct,ema21_atr_dist,day_range_atr,lod_atr_pct,bb_width,ma_spread_pct,above_all_mas,ma_aligned,ema_aligned,above_sma200,near_sma20,near_ema,range_tight,adr_tight,bb_tight,plan_tight,wide_day,lod_ok,rvol_ok,rvol_pass,rvol_expand,ma_coiled,earnings_date,earnings_soon,large_gap,hard_rule_passes,hard_rule_fails,tightness_flags,focus_score,tradingview_url,is_top_1m,is_top_3m,is_top_6m
SDGR,"Schrodinger, Inc.",NASDAQ,Packaged Software,30.24,21.6,20.74,19.93,18.19,16.2,14.79,15.3,22.72,21.01,30.41,24.09,5.39,5.22,1.58,2207414.2,1514183.4333333333,45788907.0,30175657.0,6.31,0.67,2262122180.5599666,74.7,6,91.63,13,147.26,21,104.53,12.69,45.78,8.42,4.0,389.6,0.488,22.53,True,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,2026-11-11,False,False,4,"LoD>60% ATR, >4x 50-MA","EMA, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:SDGR&interval=D,True,True,True
GPRO,"GoPro, Inc.",NASDAQ,Electronics/Appliances,1.34,1.4,1.1,0.95,0.86,0.95,0.92,1.05,1.3,1.16,1.4,1.27,19.3,13.34,0.18,79686278.2,64126472.1,85929473.0,60897704.0,0.22,1.57,250771255.984252,117.89,2,61.25,28,96.48,52,91.87,4.24,21.42,1.18,0.73,39.2,1.438,40.78,False,False,True,True,False,True,True,True,False,True,False,True,False,False,False,False,2026-11-05,False,False,4,">4x 50-MA, thin RVOL","EMA, near21, ADR",7,https://www.tradingview.com/chart/?symbol=NASDAQ:GPRO&interval=D,True,False,False
AMLX,"Amylyx Pharmaceuticals, Inc.",NASDAQ,Pharmaceuticals: Major,33.94,33.14,34.82,31.74,26.6,20.93,18.98,17.6,33.28,32.4,34.34,32.95,4.94,5.59,1.9,1509855.5,3085837.5,104733325.0,97954768.0,1.03,2.15,4259912930.0018387,13.47,52,121.61,6,140.2,24,91.76,4.93,-2.53,0.85,0.73,52.2,0.263,50.72,False,False,True,True,True,True,True,False,False,True,False,True,False,False,False,False,2026-11-05,False,True,3,">4x 50-MA, thin RVOL, large gap","EMA, near21",7,https://www.tradingview.com/chart/?symbol=NASDAQ:AMLX&interval=D,False,True,True
CORT,Corcept Therapeutics Incorporated,NASDAQ,Pharmaceuticals: Major,114.86,113.11,115.45,114.84,107.82,88.49,71.79,68.24,113.32,113.23,115.09,111.07,4.1,3.97,4.56,904069.5,851809.9333333333,97838889.0,97822988.0,0.97,1.23,12416181528.53251,-1.49,161,38.69,63,223.55,9,86.92,1.64,-0.51,0.36,0.88,83.1,0.143,41.1,False,False,True,True,True,True,True,False,False,True,False,False,False,True,False,False,2026-11-04,False,False,5,LoD>60% ATR,"EMA, near21",6,https://www.tradingview.com/chart/?symbol=NASDAQ:CORT&interval=D,False,False,True
APPS,"Digital Turbine, Inc.",NASDAQ,Packaged Software,10.96,11.25,10.98,11.62,10.65,9.05,7.22,6.67,11.17,11.13,11.41,10.75,6.29,7.14,0.78,2521750.5,2923640.1333333333,32043096.0,33975135.0,1.04,1.48,1326338125.2767527,-8.21,235,25.26,88,238.27,7,85.11,0.41,-0.15,0.21,0.84,26.8,0.185,41.76,False,False,False,True,True,True,True,False,False,True,False,True,False,False,False,False,2026-11-11,False,False,5,thin RVOL,near21,6,https://www.tradingview.com/chart/?symbol=NASDAQ:APPS&interval=D,False,False,True
OKTA,"Okta, Inc.",NASDAQ,Packaged Software,190.02,177.4,164.05,158.4,152.25,129.17,111.58,105.82,178.52,168.4,192.59,183.0,4.65,4.94,9.39,3697211.0,3792453.6333333333,720642039.0,600730344.0,1.01,-2.72,33219439050.353394,32.33,15,68.73,23,136.46,27,79.17,5.02,15.83,2.6,1.02,74.8,0.477,37.67,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,2026-12-08,False,True,3,"LoD>60% ATR, >4x 50-MA, large gap",EMA,5,https://www.tradingview.com/chart/?symbol=NASDAQ:OKTA&interval=D,True,True,False
GTLB,GitLab Inc.,NASDAQ,Packaged Software,50.27,48.43,46.2,44.43,39.98,33.68,30.26,31.83,48.18,46.07,50.47,48.07,4.4,4.59,2.31,4407495.5,5505612.9,276767160.0,244603370.0,0.58,-0.47,8375736128.3375025,24.18,27,92.46,12,119.81,37,78.82,5.6,8.82,1.99,1.04,95.3,0.262,36.15,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,2026-12-07,False,False,3,"LoD>60% ATR, >4x 50-MA, thin RVOL",EMA,5,https://www.tradingview.com/chart/?symbol=NASDAQ:GTLB&interval=D,False,True,False
ETON,"Eton Pharmaceuticals, Inc.",NASDAQ,Pharmaceuticals: Major,57.07,57.75,59.81,56.69,51.03,41.27,34.6,29.91,57.6,57.16,58.0,55.9,4.67,5.16,2.95,394089.7,596819.8666666667,34060510.0,33831629.0,0.75,1.22,1631239505.08181,-6.6,216,71.33,22,166.68,15,77.14,2.29,-4.58,0.03,0.71,39.7,0.17,52.38,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,2026-11-05,False,False,5,thin RVOL,near21,5,https://www.tradingview.com/chart/?symbol=NASDAQ:ETON&interval=D,False,True,True
PURR,Hyperliquid Strategies Inc,NASDAQ,Financial Conglomerates,12.83,11.89,11.65,10.12,8.78,8.4,7.34,,11.75,11.07,12.92,12.03,9.03,8.83,1.13,23324906.0,22498266.133333333,288652754.0,227671204.0,1.36,5.77,3052504263.4833922,84.07,5,28.94,82,117.83,38,76.95,5.22,10.15,1.8,0.79,70.6,0.249,35.45,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,2026-12-02,False,True,1,"LoD>60% ATR, >4x 50-MA, thin RVOL, below 200-MA, large gap","EMA, RVOL",4,https://www.tradingview.com/chart/?symbol=NASDAQ:PURR&interval=D,True,False,False
BAND,Bandwidth Inc.,NASDAQ,Packaged Software,50.51,49.03,48.67,49.68,53.75,54.54,42.0,35.09,49.72,49.76,51.3,48.66,8.27,8.51,4.3,905031.4,827898.8,41817168.0,41132358.0,0.55,1.88,1625451574.1733086,-2.21,170,-2.14,209,227.14,8,74.26,-0.71,3.77,0.18,0.61,43.1,0.235,38.51,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,2026-10-29,False,False,5,thin RVOL,"near21, ADR",6,https://www.tradingview.com/chart/?symbol=NASDAQ:BAND&interval=D,False,False,True
CVI,CVR Energy Inc.,NYSE,Oil Refining/Marketing,54.14,48.82,44.43,41.11,38.19,34.91,32.87,31.26,49.23,45.26,54.39,51.76,4.88,4.67,2.53,1232263.8,1028773.0,55697770.0,42293201.0,0.76,-2.21,5442726687.06164,46.44,8,97.45,8,67.36,82,70.42,8.94,21.85,4.2,1.04,94.3,0.471,32.44,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,2026-11-02,False,True,2,"LoD>60% ATR, >4x 50-MA, thin RVOL, large gap",EMA,5,https://www.tradingview.com/chart/?symbol=NYSE:CVI&interval=D,True,True,False
FIVN,"Five9, Inc.",NASDAQ,Packaged Software,34.5,32.32,32.81,32.69,30.0,25.85,22.62,21.78,32.81,32.35,35.31,33.18,4.64,5.05,1.74,1893746.8,2087250.7666666666,72010151.0,68228401.0,1.51,1.97,2577962048.81162,8.05,87,79.5,18,121.01,34,69.52,2.97,5.16,1.32,1.22,75.8,0.168,31.95,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,False,2026-11-09,False,False,5,LoD>60% ATR,"EMA, near21, RVOL",6,https://www.tradingview.com/chart/?symbol=NASDAQ:FIVN&interval=D,False,True,False
HPE,Hewlett Packard Enterprise Company,NYSE,Computer Processing Hardware,61.04,56.77,54.84,55.17,52.24,46.27,38.62,34.73,56.93,55.48,62.14,57.01,5.78,6.13,3.74,32325875.7,22669963.200000025,1383774554.0,1250815220.0,0.72,1.01,81028447047.6923,9.27,70,24.13,94,172.14,13,68.51,2.75,11.31,1.63,1.37,107.6,0.215,36.11,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,2026-12-03,False,False,5,LoD>60% ATR,EMA,5,https://www.tradingview.com/chart/?symbol=NYSE:HPE&interval=D,False,False,True
DK,"Delek US Holdings, Inc.",NYSE,Oil Refining/Marketing,81.55,75.95,73.16,70.26,67.37,56.85,51.48,46.5,76.49,73.4,82.0,77.77,5.0,5.06,4.13,2089291.6,1759610.9,143496269.0,123632021.0,0.95,-1.76,4993484014.446691,19.56,34,95.56,10,83.42,65,66.18,4.16,11.47,2.19,1.02,91.6,0.219,36.12,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,2026-11-11,False,False,3,"LoD>60% ATR, >4x 50-MA, thin RVOL",EMA,5,https://www.tradingview.com/chart/?symbol=NYSE:DK&interval=D,False,True,False
NTSK,"Netskope, Inc.",NASDAQ,Packaged Software,17.21,15.59,14.98,15.04,14.13,12.37,11.57,12.93,16.03,15.3,17.63,16.82,6.29,6.13,1.06,7956863.5,5752985.266666667,99008876.0,86534487.0,0.92,-0.98,7031795095.381724,14.73,47,95.79,9,84.26,63,64.93,3.55,14.91,2.03,0.77,36.9,0.328,23.34,True,True,True,True,False,False,True,True,False,True,False,True,False,False,False,False,2026-12-11,False,False,5,thin RVOL,"EMA, ADR",8,https://www.tradingview.com/chart/?symbol=NASDAQ:NTSK&interval=D,False,True,False
CRWD,"CrowdStrike Holdings, Inc.",NASDAQ,Packaged Software,245.7,222.64,213.49,214.38,206.3,183.18,156.29,146.41,227.41,218.76,250.32,233.19,5.1,5.24,12.87,11516619.7,10482219.5,2575481331.0,2247171228.0,1.07,-2.2,251580784546.9576,15.35,46,43.11,57,131.97,29,63.48,3.65,15.09,2.35,1.33,97.2,0.345,31.03,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,2026-12-01,False,True,4,"LoD>60% ATR, large gap",EMA,5,https://www.tradingview.com/chart/?symbol=NASDAQ:CRWD&interval=D,False,False,False
TEM,"Tempus AI, Inc.",NASDAQ,Packaged Software,80.36,65.4,65.93,61.7,56.74,53.89,52.91,56.13,67.34,64.11,81.28,72.61,5.77,6.06,4.87,6792263.8,7402274.4,594846771.0,456688254.0,2.97,3.9,14499737964.565386,60.5,7,61.2,29,66.03,84,62.58,6.87,21.88,4.18,1.78,159.0,0.303,16.21,True,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,2026-11-10,False,True,3,"LoD>60% ATR, >4x 50-MA, large gap","EMA, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:TEM&interval=D,True,False,False
AMC,"AMC Entertainment Holdings, Inc.",NYSE,Movies/Entertainment,2.71,2.55,2.58,2.55,2.47,2.14,1.84,1.81,2.58,2.56,2.79,2.68,5.52,5.99,0.16,25370183.400000036,19856916.16666667,53812243.0,50654993.0,1.06,1.88,2418958583.161654,12.92,53,2.26,186,163.11,18,59.43,1.64,5.14,1.0,0.65,15.4,0.14,28.46,True,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,2026-11-11,False,False,5,thin RVOL,"EMA, near21, ADR",9,https://www.tradingview.com/chart/?symbol=NYSE:AMC&interval=D,False,False,True
RBRK,"Rubrik, Inc.",NYSE,Information Technology Services,107.83,95.84,95.58,96.21,88.94,79.07,69.94,70.05,98.49,95.62,108.97,101.38,5.55,5.63,6.07,3304921.9,3740525.6333333333,403340879.0,359889686.0,1.24,-2.31,22353637587.297962,8.31,84,55.85,37,111.89,42,58.68,3.77,12.82,2.27,1.25,106.3,0.269,24.02,True,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,2026-12-03,False,True,4,"LoD>60% ATR, large gap","EMA, RVOL",5,https://www.tradingview.com/chart/?symbol=NYSE:RBRK&interval=D,False,False,False
PBF,PBF Energy Inc.,NYSE,Oil Refining/Marketing,77.16,75.65,73.44,72.27,68.41,55.38,50.82,45.9,75.21,73.49,77.91,74.11,5.38,5.71,4.4,3826496.1,3127204.2,241295076.0,225995751.0,0.64,-2.17,9146303051.81035,2.2,133,108.37,7,63.86,88,58.14,2.24,5.07,0.88,0.86,69.3,0.181,38.57,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,2026-10-29,False,True,3,"LoD>60% ATR, thin RVOL, large gap","EMA, near21",7,https://www.tradingview.com/chart/?symbol=NYSE:PBF&interval=D,False,True,False
ORKA,"Oruka Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,97.73,93.27,95.66,99.41,96.15,82.89,70.6,60.78,94.41,95.51,98.02,94.05,4.95,5.17,5.05,739873.2,784079.2,76628060.0,77946359.0,1.49,1.48,6470673596.55703,-11.37,275,33.51,73,151.17,20,57.77,0.32,2.16,0.45,0.79,72.9,0.207,36.2,True,True,False,True,True,True,True,False,False,True,False,False,False,False,True,False,2026-11-18,False,False,4,"LoD>60% ATR, thin RVOL","near21, RVOL",7,https://www.tradingview.com/chart/?symbol=NASDAQ:ORKA&interval=D,False,False,True
AYA,Aya Gold & Silver Inc.,NASDAQ,Precious Metals,28.82,28.33,27.94,27.56,24.59,21.69,20.06,18.99,27.89,27.44,28.9,27.77,5.26,6.07,1.75,1241188.2,1132176.5,32629327.0,31203917.0,1.07,4.82,4151122649.975408,11.58,59,43.81,54,116.04,40,57.14,2.84,3.14,0.83,0.65,60.1,0.156,32.42,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,2026-11-17,False,True,3,"LoD>60% ATR, thin RVOL, large gap","EMA, near21, ADR",8,https://www.tradingview.com/chart/?symbol=NASDAQ:AYA&interval=D,False,False,False
U,Unity Software Inc.,NYSE,Packaged Software,41.84,42.55,43.25,43.72,38.72,33.28,29.13,32.16,42.6,42.36,43.0,41.77,4.0,4.18,1.75,7638388.0,10768520.3,450554889.0,470842782.0,0.5,0.88,18413321223.580345,-8.04,232,58.48,34,120.33,35,56.92,1.93,-3.27,0.29,0.7,4.0,0.16,33.76,False,False,False,True,False,True,True,True,False,True,False,True,False,True,False,False,2026-11-11,False,False,6,,"near21, ADR",6,https://www.tradingview.com/chart/?symbol=NYSE:U&interval=D,False,False,False
PENG,"Penguin Solutions, Inc.",NASDAQ,Semiconductors,52.55,49.74,50.02,52.84,55.93,55.37,43.79,37.85,49.78,51.01,53.14,50.22,4.63,6.8,3.57,1199844.0,1459348.9666666666,76688788.0,77118323.0,1.27,5.43,2692803908.965588,-12.15,294,-17.17,287,197.57,11,56.08,-0.89,5.07,0.45,0.82,65.2,0.149,34.4,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,2026-10-06,False,True,3,"LoD>60% ATR, thin RVOL, large gap","near21, RVOL",4,https://www.tradingview.com/chart/?symbol=NASDAQ:PENG&interval=D,False,False,True
WGS,GeneDx Holdings Corp.,NASDAQ,Medical/Nursing Services,104.95,90.17,88.31,84.85,76.69,65.77,68.54,82.44,92.32,87.67,105.18,98.39,4.59,4.9,5.15,572189.6000000013,561759.3333333327,58956642.0,47663501.0,1.53,2.25,3129875544.1285157,37.39,12,82.84,16,44.3,127,54.84,7.51,18.85,4.02,1.32,127.4,0.232,23.24,True,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,2026-11-03,False,True,3,"LoD>60% ATR, >4x 50-MA, large gap","EMA, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:WGS&interval=D,True,True,False
SMTC,Semtech Corporation,NASDAQ,Semiconductors,178.19,157.99,144.54,141.87,135.89,139.72,122.26,111.21,158.08,149.33,182.13,170.0,5.67,6.74,12.01,3238111.3,3206461.566666667,571359387.0,454909787.0,1.52,1.97,16629692986.077948,22.15,28,14.16,132,127.86,30,54.72,4.62,23.28,2.87,1.01,68.2,0.458,26.25,True,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,2026-12-02,False,False,4,"LoD>60% ATR, >4x 50-MA","EMA, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:SMTC&interval=D,False,False,False
HNGE,"Hinge Health, Inc.",NYSE,Packaged Software,94.72,91.96,90.93,89.85,86.53,74.39,63.48,58.62,92.25,90.6,96.66,93.66,4.58,4.6,4.36,1782317.1,1819509.2333333334,172343915.0,163478053.0,1.13,-0.04,7643375669.969486,8.74,77,40.45,60,113.77,41,54.32,2.06,4.17,0.99,0.69,24.4,0.105,35.2,True,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,2026-11-03,False,False,5,thin RVOL,"EMA, near21, ADR",9,https://www.tradingview.com/chart/?symbol=NYSE:HNGE&interval=D,False,False,False
HTFL,"Heartflow, Inc.",NASDAQ,Packaged Software,49.57,48.42,48.82,44.23,36.85,33.56,30.86,30.66,48.49,46.37,50.34,48.65,4.86,4.95,2.45,1933691.6,2174707.9,107800271.0,96192405.0,1.08,2.36,4310291298.497723,19.45,35,48.1,46,91.32,56,52.95,6.98,1.53,1.39,0.69,37.5,0.111,36.64,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,2026-11-18,False,True,3,">4x 50-MA, thin RVOL, large gap","EMA, near21, ADR",10,https://www.tradingview.com/chart/?symbol=NASDAQ:HTFL&interval=D,False,False,False
MRVL,"Marvell Technology, Inc.",NASDAQ,Semiconductors,240.76,226.69,227.81,225.18,215.93,222.02,181.94,157.65,228.12,225.57,247.89,240.0,4.23,6.22,14.97,18710632.9,22432271.033333335,5400793574.0,5051216540.0,1.15,4.51,211122456049.0051,9.18,71,-21.18,316,170.82,14,52.94,1.85,5.68,1.08,0.53,5.1,0.222,29.14,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,2026-11-26,False,True,5,large gap,"EMA, near21",8,https://www.tradingview.com/chart/?symbol=NASDAQ:MRVL&interval=D,False,False,True
GH,"Guardant Health, Inc.",NASDAQ,Medical Specialties,183.1,166.41,165.91,164.79,160.76,141.04,124.41,119.91,169.62,166.08,183.51,175.45,4.69,4.5,8.24,1622805.0,1902218.8333333333,348296268.0,313457765.0,1.15,1.48,24571317318.94111,13.92,50,38.21,64,106.33,47,52.82,3.09,10.36,2.28,0.98,92.8,0.154,25.4,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,2026-10-29,False,False,5,LoD>60% ATR,EMA,6,https://www.tradingview.com/chart/?symbol=NASDAQ:GH&interval=D,False,False,False
OMER,Omeros Corporation,NASDAQ,Pharmaceuticals: Major,18.45,18.39,18.64,17.59,14.87,13.22,12.68,12.51,18.14,17.77,18.57,17.42,4.24,4.84,0.89,1487377.3,2127442.6666666665,39251317.0,37418171.0,1.88,1.04,1335564392.4913495,8.37,82,82.85,15,66.67,83,52.63,4.98,-1.03,0.79,1.29,115.4,0.139,33.25,False,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,2026-11-11,False,False,4,"LoD>60% ATR, >4x 50-MA","EMA, near21, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:OMER&interval=D,False,True,False
VRNS,"Varonis Systems, Inc.",NASDAQ,Packaged Software,47.81,46.43,44.56,44.12,44.37,38.64,33.55,33.16,46.33,45.26,48.26,45.75,4.1,4.25,2.03,2114841.1999999983,1671481.8333333344,79913546.0,73748007.0,0.62,-0.24,5491479411.99551,10.72,63,44.57,52,101.63,49,52.31,1.82,7.29,1.33,1.24,101.4,0.215,27.76,True,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,2026-11-02,False,False,4,"LoD>60% ATR, thin RVOL","EMA, near21",6,https://www.tradingview.com/chart/?symbol=NASDAQ:VRNS&interval=D,False,False,False
HPQ,HP Inc.,NYSE,Information Technology Services,34.66,33.15,31.64,31.0,28.93,26.02,23.68,23.26,33.14,31.91,34.84,32.56,4.75,4.74,1.64,16071516.499999994,15553282.833333436,539076783.0,482105108.0,0.94,0.95,31256077330.86666,16.94,42,50.7,42,88.06,59,51.9,4.17,9.54,1.82,1.39,127.7,0.237,28.56,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,2026-12-01,False,False,4,"LoD>60% ATR, >4x 50-MA",EMA,5,https://www.tradingview.com/chart/?symbol=NYSE:HPQ&interval=D,False,False,False
OSCR,"Oscar Health, Inc.",NYSE,Managed Health Care,31.98,32.52,31.67,31.06,30.71,27.75,23.07,21.17,32.23,31.73,34.12,31.88,5.64,5.85,1.87,5097464.2,5659359.766666667,180986325.0,175774055.0,1.12,2.49,8745538473.647493,2.27,130,11.94,141,141.36,22,51.85,0.7,0.98,0.13,1.2,5.3,0.136,35.49,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,2026-11-10,False,True,4,"thin RVOL, large gap",near21,5,https://www.tradingview.com/chart/?symbol=NYSE:OSCR&interval=D,False,False,True
